CustomerID,Recency,Frequency,Monetary,Cluster
20237,475,1,69.45,Inactive Customers
20238,440,3,63.9,Inactive Customers
20239,475,1,11.77,Inactive Customers
20240,297,3,124.88,Low-Activity Customers
20241,109,8,339.22,Low-Activity Customers
20242,20,15,476.75,Low-Activity Customers
20243,475,1,32.37,Inactive Customers
20244,118,2,29.35,Low-Activity Customers
20245,475,1,14.37,Inactive Customers
20246,475,1,74.95,Inactive Customers
20247,396,5,310.72,Inactive Customers
20248,15,2,30.19,Low-Activity Customers
20249,475,1,46.98,Inactive Customers
20250,0,17,1592.76,Engaged Customers
20251,475,1,35.97,Inactive Customers
20252,475,1,0.0,Inactive Customers
20253,464,2,29.33,Inactive Customers
20254,475,1,14.96,Inactive Customers
20255,475,1,11.77,Inactive Customers
20256,475,1,138.77,Inactive Customers
20257,465,4,93.63,Inactive Customers
20258,60,2,46.22,Low-Activity Customers
20259,465,1,14.39,Inactive Customers
20260,474,1,11.58,Inactive Customers
20261,392,5,45.9,Inactive Customers
20262,475,1,16.36,Inactive Customers
20263,475,1,22.54,Inactive Customers
20264,448,2,29.54,Inactive Customers
20265,335,2,213.84,Low-Activity Customers
20266,465,1,19.99,Inactive Customers
20267,475,1,12.77,Inactive Customers
20268,475,1,10.77,Inactive Customers
20269,475,1,11.77,Inactive Customers
20270,475,1,26.93,Inactive Customers
20271,475,1,20.3,Inactive Customers
20272,475,1,283.97,Inactive Customers
20273,311,2,29.33,Inactive Customers
20274,475,1,11.77,Inactive Customers
20275,475,1,40.74,Inactive Customers
20276,26,4,104.75,Low-Activity Customers
20277,475,1,35.31,Inactive Customers
20278,475,1,9.77,Inactive Customers
20279,425,2,76.55,Inactive Customers
20280,475,1,9.97,Inactive Customers
20281,475,1,19.99,Inactive Customers
20282,459,3,95.2,Inactive Customers
20283,475,1,15.96,Inactive Customers
20284,475,1,10.0,Inactive Customers
20285,211,2,21.26,Low-Activity Customers
20286,475,1,38.91,Inactive Customers
20287,475,1,13.97,Inactive Customers
20288,475,1,18.99,Inactive Customers
20289,475,1,19.95,Inactive Customers
20290,423,4,116.65,Inactive Customers
20291,475,1,14.37,Inactive Customers
20292,475,1,24.99,Inactive Customers
20293,475,1,17.7,Inactive Customers
20294,329,5,232.87,Low-Activity Customers
20295,302,2,267.28,Low-Activity Customers
20296,475,1,12.97,Inactive Customers
20297,475,1,13.97,Inactive Customers
20298,51,6,113.27,Low-Activity Customers
20299,475,1,14.37,Inactive Customers
20300,475,1,16.96,Inactive Customers
20301,53,6,210.83,Low-Activity Customers
20302,475,1,42.3,Inactive Customers
20303,137,6,313.31,Low-Activity Customers
20304,475,1,13.97,Inactive Customers
20305,475,1,26.99,Inactive Customers
20306,117,9,579.67,Engaged Customers
20307,57,9,1063.5,Engaged Customers
20308,475,1,6.77,Inactive Customers
20309,194,2,37.95,Low-Activity Customers
20310,475,1,11.77,Inactive Customers
20311,475,1,14.79,Inactive Customers
20312,475,1,14.96,Inactive Customers
20313,161,5,100.61,Low-Activity Customers
20314,464,2,43.92,Inactive Customers
20315,475,1,13.99,Inactive Customers
20316,8,35,1687.52,Engaged Customers
20317,58,15,286.62,Low-Activity Customers
20318,106,3,55.96,Low-Activity Customers
20319,475,1,17.7,Inactive Customers
20320,475,1,36.51,Inactive Customers
20321,475,1,14.79,Inactive Customers
20322,264,4,127.64,Low-Activity Customers
20323,475,1,13.97,Inactive Customers
20324,475,1,8.77,Inactive Customers
20325,475,2,33.74,Inactive Customers
20326,373,2,26.73,Inactive Customers
20327,294,2,56.06,Inactive Customers
20328,475,1,14.96,Inactive Customers
20329,475,1,17.9,Inactive Customers
20330,475,1,13.97,Inactive Customers
20331,475,1,13.77,Inactive Customers
20332,475,1,5.99,Inactive Customers
20333,272,5,120.14,Low-Activity Customers
20334,475,1,18.95,Inactive Customers
20335,469,1,17.56,Inactive Customers
20336,246,4,77.16,Low-Activity Customers
20337,474,1,137.41,Inactive Customers
20338,348,2,37.71,Inactive Customers
20339,108,5,228.3,Low-Activity Customers
20340,461,2,31.32,Inactive Customers
20341,474,1,11.77,Inactive Customers
20342,66,4,50.8,Low-Activity Customers
20343,49,10,284.98,Low-Activity Customers
20344,474,1,10.77,Inactive Customers
20345,62,6,447.09,Low-Activity Customers
20346,406,2,33.74,Inactive Customers
20347,474,1,16.7,Inactive Customers
20348,474,1,23.54,Inactive Customers
20349,287,2,34.95,Inactive Customers
20350,474,1,22.77,Inactive Customers
20351,474,1,15.36,Inactive Customers
20352,91,6,175.11,Low-Activity Customers
20353,474,1,15.36,Inactive Customers
20354,167,3,54.23,Low-Activity Customers
20355,469,2,71.74,Inactive Customers
20356,474,1,53.97,Inactive Customers
20357,442,7,459.66,Inactive Customers
20358,49,3,69.53,Low-Activity Customers
20359,474,1,4.79,Inactive Customers
20360,474,1,6.79,Inactive Customers
20361,474,1,26.56,Inactive Customers
20362,118,3,83.62,Low-Activity Customers
20363,474,1,74.63,Inactive Customers
20364,85,2,61.86,Low-Activity Customers
20365,474,1,54.85,Inactive Customers
20366,474,1,4.79,Inactive Customers
20367,474,1,11.97,Inactive Customers
20368,399,3,61.73,Inactive Customers
20369,474,1,11.77,Inactive Customers
20370,97,2,57.48,Low-Activity Customers
20371,474,1,15.36,Inactive Customers
20372,473,1,43.72,Inactive Customers
20373,455,2,93.0,Inactive Customers
20374,314,4,96.03,Inactive Customers
20375,472,2,35.31,Inactive Customers
20376,447,2,27.94,Inactive Customers
20377,474,1,29.92,Inactive Customers
20378,472,2,85.02,Inactive Customers
20379,474,1,74.65,Inactive Customers
20380,474,1,11.78,Inactive Customers
20381,374,2,74.74,Inactive Customers
20382,474,1,54.74,Inactive Customers
20383,20,9,331.34,Low-Activity Customers
20384,474,1,34.91,Inactive Customers
20385,474,1,102.35,Inactive Customers
20386,474,1,13.97,Inactive Customers
20387,474,1,14.98,Inactive Customers
20388,21,3,82.63,Low-Activity Customers
20389,350,2,57.67,Inactive Customers
20390,368,2,34.36,Inactive Customers
20391,199,9,496.99,Low-Activity Customers
20392,122,4,43.64,Low-Activity Customers
20393,474,1,14.37,Inactive Customers
20394,472,1,82.79,Inactive Customers
20395,474,1,10.99,Inactive Customers
20396,474,1,9.99,Inactive Customers
20397,144,2,23.98,Low-Activity Customers
20398,19,5,169.51,Low-Activity Customers
20399,474,1,20.74,Inactive Customers
20400,49,10,521.01,Low-Activity Customers
20401,474,1,11.77,Inactive Customers
20402,74,7,154.27,Low-Activity Customers
20403,474,1,10.77,Inactive Customers
20404,28,5,163.08,Low-Activity Customers
20405,474,1,29.98,Inactive Customers
20406,474,1,26.14,Inactive Customers
20407,474,1,23.99,Inactive Customers
20408,474,1,12.49,Inactive Customers
20409,474,1,14.79,Inactive Customers
20410,86,12,319.3,Low-Activity Customers
20411,11,10,246.49,Low-Activity Customers
20412,16,7,133.13,Low-Activity Customers
20413,211,6,234.93,Low-Activity Customers
20414,474,1,20.99,Inactive Customers
20415,412,3,31.73,Inactive Customers
20416,436,2,39.11,Inactive Customers
20417,473,1,26.73,Inactive Customers
20418,474,2,35.31,Inactive Customers
20419,474,1,15.36,Inactive Customers
20420,3,11,1042.48,Engaged Customers
20421,474,1,14.96,Inactive Customers
20422,13,8,350.22,Low-Activity Customers
20423,474,1,15.36,Inactive Customers
20424,474,1,12.49,Inactive Customers
20425,71,8,463.81,Low-Activity Customers
20426,206,3,49.85,Low-Activity Customers
20427,474,1,37.49,Inactive Customers
20428,474,1,26.73,Inactive Customers
20429,473,2,47.3,Inactive Customers
20430,474,1,17.3,Inactive Customers
20431,474,1,93.4,Inactive Customers
20432,474,1,21.75,Inactive Customers
20433,474,1,12.49,Inactive Customers
20434,474,1,11.77,Inactive Customers
20435,427,2,24.74,Inactive Customers
20436,474,1,20.75,Inactive Customers
20437,189,5,83.13,Low-Activity Customers
20438,46,2,45.31,Low-Activity Customers
20439,474,1,42.77,Inactive Customers
20440,474,1,63.64,Inactive Customers
20441,101,8,244.05,Low-Activity Customers
20442,474,1,29.13,Inactive Customers
20443,258,6,128.28,Low-Activity Customers
20444,34,3,69.93,Low-Activity Customers
20445,474,1,11.77,Inactive Customers
20446,474,1,11.77,Inactive Customers
20447,474,1,103.99,Inactive Customers
20448,474,1,29.97,Inactive Customers
20449,284,3,98.79,Low-Activity Customers
20450,474,1,59.99,Inactive Customers
20451,474,1,9.99,Inactive Customers
20452,473,1,54.93,Inactive Customers
20453,162,9,234.1,Low-Activity Customers
20454,16,6,133.0,Low-Activity Customers
20455,116,3,61.47,Low-Activity Customers
20456,474,1,14.96,Inactive Customers
20457,365,2,58.99,Inactive Customers
20458,474,2,29.98,Inactive Customers
20459,474,1,20.99,Inactive Customers
20460,474,2,21.75,Inactive Customers
20461,474,1,11.77,Inactive Customers
20462,110,4,82.52,Low-Activity Customers
20463,460,3,56.07,Inactive Customers
20464,232,2,126.09,Low-Activity Customers
20465,474,1,68.31,Inactive Customers
20466,474,1,3.99,Inactive Customers
20467,474,1,26.14,Inactive Customers
20468,474,1,4.79,Inactive Customers
20469,371,2,26.76,Inactive Customers
20470,474,1,20.99,Inactive Customers
20471,474,1,12.97,Inactive Customers
20472,428,2,38.51,Inactive Customers
20473,474,1,18.36,Inactive Customers
20474,473,1,88.18,Inactive Customers
20475,474,1,14.37,Inactive Customers
20476,366,2,114.32,Inactive Customers
20477,474,1,13.97,Inactive Customers
20478,474,1,29.33,Inactive Customers
20479,473,1,10.77,Inactive Customers
20480,248,4,226.14,Low-Activity Customers
20481,419,2,130.52,Inactive Customers
20482,275,3,36.73,Low-Activity Customers
20483,104,5,82.95,Low-Activity Customers
20484,474,1,11.77,Inactive Customers
20485,101,3,301.54,Low-Activity Customers
20486,201,5,121.94,Low-Activity Customers
20487,474,1,16.38,Inactive Customers
20488,474,1,34.29,Inactive Customers
20489,25,4,94.64,Low-Activity Customers
20490,418,3,87.1,Inactive Customers
20491,474,1,33.51,Inactive Customers
20492,304,4,344.82,Low-Activity Customers
20493,474,1,20.99,Inactive Customers
20494,292,2,25.96,Inactive Customers
20495,474,1,14.96,Inactive Customers
20496,474,1,15.7,Inactive Customers
20497,84,6,245.16,Low-Activity Customers
20498,472,1,191.91,Inactive Customers
20499,58,2,171.77,Low-Activity Customers
20500,474,1,17.36,Inactive Customers
20501,84,6,165.99,Low-Activity Customers
20502,474,1,41.56,Inactive Customers
20503,343,5,300.13,Low-Activity Customers
20504,132,8,404.31,Low-Activity Customers
20505,474,1,13.97,Inactive Customers
20506,362,3,153.03,Inactive Customers
20507,474,1,42.91,Inactive Customers
20508,469,2,78.0,Inactive Customers
20509,474,1,19.99,Inactive Customers
20510,45,6,135.96,Low-Activity Customers
20511,371,2,55.07,Inactive Customers
20512,474,1,6.79,Inactive Customers
20513,327,2,28.69,Inactive Customers
20514,108,3,64.25,Low-Activity Customers
20515,168,4,53.24,Low-Activity Customers
20516,474,1,48.49,Inactive Customers
20517,75,2,43.93,Low-Activity Customers
20518,466,2,27.13,Inactive Customers
20519,474,1,8.97,Inactive Customers
20520,474,1,79.46,Inactive Customers
20521,474,1,48.08,Inactive Customers
20522,466,3,52.68,Inactive Customers
20523,474,1,81.86,Inactive Customers
20524,474,1,44.97,Inactive Customers
20525,95,2,88.14,Low-Activity Customers
20526,178,7,200.07,Low-Activity Customers
20527,63,2,79.26,Low-Activity Customers
20528,469,2,27.56,Inactive Customers
20529,474,1,24.74,Inactive Customers
20530,95,3,204.72,Low-Activity Customers
20531,474,1,11.77,Inactive Customers
20532,47,6,114.64,Low-Activity Customers
20533,474,1,37.51,Inactive Customers
20534,430,2,15.96,Inactive Customers
20535,474,1,14.96,Inactive Customers
20536,4,7,355.99,Low-Activity Customers
20537,12,4,68.45,Low-Activity Customers
20538,474,1,4.99,Inactive Customers
20539,468,2,28.88,Inactive Customers
20540,474,1,15.76,Inactive Customers
20541,474,1,11.77,Inactive Customers
20542,474,1,33.72,Inactive Customers
20543,390,2,51.95,Inactive Customers
20544,271,3,58.55,Low-Activity Customers
20545,474,1,12.49,Inactive Customers
20546,132,2,41.97,Low-Activity Customers
20547,304,8,130.58,Low-Activity Customers
20548,260,2,43.47,Low-Activity Customers
20549,436,3,128.18,Inactive Customers
20550,474,1,30.97,Inactive Customers
20551,23,5,111.89,Low-Activity Customers
20552,208,2,175.36,Low-Activity Customers
20553,474,1,5.78,Inactive Customers
20554,436,2,34.14,Inactive Customers
20555,340,2,55.7,Inactive Customers
20556,257,3,38.75,Low-Activity Customers
20557,124,5,250.72,Low-Activity Customers
20558,474,1,32.33,Inactive Customers
20559,474,1,46.71,Inactive Customers
20560,474,1,25.25,Inactive Customers
20561,118,3,32.26,Low-Activity Customers
20562,405,3,65.24,Inactive Customers
20563,461,2,35.31,Inactive Customers
20564,474,1,41.5,Inactive Customers
20565,474,1,15.36,Inactive Customers
20566,474,1,19.99,Inactive Customers
20567,324,2,66.25,Inactive Customers
20568,467,2,67.02,Inactive Customers
20569,474,1,41.13,Inactive Customers
20570,472,1,9.97,Inactive Customers
20571,202,4,76.68,Low-Activity Customers
20572,361,2,47.08,Inactive Customers
20573,474,1,14.96,Inactive Customers
20574,474,1,17.3,Inactive Customers
20575,363,2,110.69,Inactive Customers
20576,474,1,65.73,Inactive Customers
20577,25,5,153.5,Low-Activity Customers
20578,93,6,105.44,Low-Activity Customers
20579,108,2,106.82,Low-Activity Customers
20580,474,1,11.77,Inactive Customers
20581,474,1,14.96,Inactive Customers
20582,474,1,28.34,Inactive Customers
20583,474,1,25.54,Inactive Customers
20584,474,1,27.94,Inactive Customers
20585,12,14,1120.61,Engaged Customers
20586,253,3,118.4,Low-Activity Customers
20587,474,1,35.77,Inactive Customers
20588,474,1,13.97,Inactive Customers
20589,411,3,76.98,Inactive Customers
20590,337,2,112.17,Inactive Customers
20591,473,1,92.44,Inactive Customers
20592,100,3,37.94,Low-Activity Customers
20593,163,3,139.81,Low-Activity Customers
20594,65,6,527.41,Low-Activity Customers
20595,474,1,13.77,Inactive Customers
20596,155,4,218.67,Low-Activity Customers
20597,474,1,7.78,Inactive Customers
20598,444,4,49.3,Inactive Customers
20599,474,1,14.37,Inactive Customers
20600,49,6,122.09,Low-Activity Customers
20601,474,1,17.96,Inactive Customers
20602,474,1,21.99,Inactive Customers
20603,474,1,46.37,Inactive Customers
20604,474,1,28.99,Inactive Customers
20605,473,1,12.97,Inactive Customers
20606,472,1,14.79,Inactive Customers
20607,19,4,58.63,Low-Activity Customers
20608,428,3,105.94,Inactive Customers
20609,474,1,14.99,Inactive Customers
20610,474,1,18.99,Inactive Customers
20611,245,2,34.95,Low-Activity Customers
20612,369,3,126.48,Inactive Customers
20613,404,2,24.96,Inactive Customers
20614,467,1,34.54,Inactive Customers
20615,473,1,14.37,Inactive Customers
20616,393,2,28.73,Inactive Customers
20617,96,3,43.45,Low-Activity Customers
20618,473,1,11.77,Inactive Customers
20619,280,6,207.34,Low-Activity Customers
20620,473,1,82.83,Inactive Customers
20621,8,3,112.46,Low-Activity Customers
20622,201,3,56.44,Low-Activity Customers
20623,463,1,15.36,Inactive Customers
20624,295,2,39.1,Inactive Customers
20625,465,1,11.77,Inactive Customers
20626,457,2,29.13,Inactive Customers
20627,473,1,34.91,Inactive Customers
20628,19,6,115.22,Low-Activity Customers
20629,473,1,22.74,Inactive Customers
20630,218,5,115.59,Low-Activity Customers
20631,473,1,15.36,Inactive Customers
20632,473,1,83.74,Inactive Customers
20633,50,4,72.62,Low-Activity Customers
20634,473,1,13.97,Inactive Customers
20635,92,4,225.24,Low-Activity Customers
20636,473,1,28.74,Inactive Customers
20637,473,1,17.54,Inactive Customers
20638,263,2,52.96,Low-Activity Customers
20639,473,1,12.49,Inactive Customers
20640,473,1,14.79,Inactive Customers
20641,473,1,20.99,Inactive Customers
20642,473,1,36.73,Inactive Customers
20643,473,1,13.77,Inactive Customers
20644,105,5,249.09,Low-Activity Customers
20645,473,1,44.37,Inactive Customers
20646,155,2,83.31,Low-Activity Customers
20647,473,1,90.89,Inactive Customers
20648,29,3,169.21,Low-Activity Customers
20649,473,1,79.2,Inactive Customers
20650,473,1,27.94,Inactive Customers
20651,473,1,24.87,Inactive Customers
20652,45,4,66.96,Low-Activity Customers
20653,429,3,48.67,Inactive Customers
20654,473,1,35.95,Inactive Customers
20655,470,2,69.07,Inactive Customers
20656,4,16,606.9,Engaged Customers
20657,304,2,26.96,Inactive Customers
20658,225,2,78.75,Low-Activity Customers
20659,473,1,30.92,Inactive Customers
20660,6,3,68.37,Low-Activity Customers
20661,463,2,101.31,Inactive Customers
20662,473,1,26.74,Inactive Customers
20663,473,1,13.97,Inactive Customers
20664,473,1,17.9,Inactive Customers
20665,440,3,35.91,Inactive Customers
20666,473,1,9.97,Inactive Customers
20667,235,2,108.28,Low-Activity Customers
20668,91,8,762.85,Engaged Customers
20669,473,1,22.15,Inactive Customers
20670,137,2,55.8,Low-Activity Customers
20671,473,1,38.5,Inactive Customers
20672,473,1,28.53,Inactive Customers
20673,473,1,72.02,Inactive Customers
20674,473,1,13.97,Inactive Customers
20675,473,1,49.28,Inactive Customers
20676,222,13,551.99,Low-Activity Customers
20677,473,1,19.99,Inactive Customers
20678,473,1,22.48,Inactive Customers
20679,473,1,42.14,Inactive Customers
20680,415,3,137.39,Inactive Customers
20681,467,2,39.98,Inactive Customers
20682,473,1,10.77,Inactive Customers
20683,406,3,34.91,Inactive Customers
20684,91,3,175.95,Low-Activity Customers
20685,473,1,15.96,Inactive Customers
20686,473,1,47.68,Inactive Customers
20687,473,1,14.37,Inactive Customers
20688,473,2,25.48,Inactive Customers
20689,473,1,11.77,Inactive Customers
20690,72,4,96.7,Low-Activity Customers
20691,44,3,112.62,Low-Activity Customers
20692,65,2,27.45,Low-Activity Customers
20693,473,1,10.97,Inactive Customers
20694,473,1,31.92,Inactive Customers
20695,72,15,676.11,Engaged Customers
20696,473,1,11.97,Inactive Customers
20697,473,1,10.77,Inactive Customers
20698,473,1,9.98,Inactive Customers
20699,473,1,17.3,Inactive Customers
20700,446,2,51.87,Inactive Customers
20701,473,1,24.98,Inactive Customers
20702,473,1,9.77,Inactive Customers
20703,473,1,11.77,Inactive Customers
20704,22,10,359.11,Low-Activity Customers
20705,118,3,113.19,Low-Activity Customers
20706,473,1,349.9,Inactive Customers
20707,473,1,71.22,Inactive Customers
20708,472,1,10.77,Inactive Customers
20709,18,6,180.13,Low-Activity Customers
20710,300,2,41.5,Inactive Customers
20711,473,1,13.97,Inactive Customers
20712,451,2,25.35,Inactive Customers
20713,473,1,13.97,Inactive Customers
20714,106,6,184.69,Low-Activity Customers
20715,473,1,121.66,Inactive Customers
20716,41,13,220.52,Low-Activity Customers
20717,473,1,63.7,Inactive Customers
20718,473,1,12.49,Inactive Customers
20719,473,1,14.79,Inactive Customers
20720,473,1,11.77,Inactive Customers
20721,5,4,96.07,Low-Activity Customers
20722,174,3,120.27,Low-Activity Customers
20723,109,3,25.95,Low-Activity Customers
20724,468,1,138.45,Inactive Customers
20725,33,4,68.4,Low-Activity Customers
20726,473,1,12.77,Inactive Customers
20727,473,1,159.98,Inactive Customers
20728,437,2,58.05,Inactive Customers
20729,339,2,72.82,Inactive Customers
20730,369,2,51.71,Inactive Customers
20731,471,1,9.98,Inactive Customers
20732,4,8,388.89,Low-Activity Customers
20733,54,3,33.43,Low-Activity Customers
20734,449,3,427.36,Inactive Customers
20735,473,1,87.02,Inactive Customers
20736,125,2,134.73,Low-Activity Customers
20737,473,1,16.36,Inactive Customers
20738,473,1,27.77,Inactive Customers
20739,147,3,75.67,Low-Activity Customers
20740,124,9,411.07,Low-Activity Customers
20741,473,1,12.77,Inactive Customers
20742,302,5,90.86,Inactive Customers
20743,368,4,154.65,Inactive Customers
20744,473,1,15.36,Inactive Customers
20745,467,2,30.31,Inactive Customers
20746,12,8,139.11,Low-Activity Customers
20747,473,1,11.77,Inactive Customers
20748,56,6,163.93,Low-Activity Customers
20749,318,8,247.64,Low-Activity Customers
20750,205,6,180.94,Low-Activity Customers
20751,440,2,80.54,Inactive Customers
20752,473,1,13.58,Inactive Customers
20753,473,1,14.96,Inactive Customers
20754,45,7,211.16,Low-Activity Customers
20755,473,1,14.77,Inactive Customers
20756,442,2,68.76,Inactive Customers
20757,467,1,26.14,Inactive Customers
20758,473,1,9.97,Inactive Customers
20759,198,2,210.88,Low-Activity Customers
20760,473,1,67.97,Inactive Customers
20761,191,2,49.71,Low-Activity Customers
20762,434,2,68.67,Inactive Customers
20763,21,4,232.81,Low-Activity Customers
20764,473,1,37.55,Inactive Customers
20765,473,1,17.36,Inactive Customers
20766,473,1,74.25,Inactive Customers
20767,473,1,26.53,Inactive Customers
20768,396,2,37.23,Inactive Customers
20769,403,2,31.76,Inactive Customers
20770,473,1,17.9,Inactive Customers
20771,208,2,32.95,Low-Activity Customers
20772,354,3,121.23,Inactive Customers
20773,473,1,55.98,Inactive Customers
20774,41,5,121.67,Low-Activity Customers
20775,11,2,44.97,Low-Activity Customers
20776,44,7,140.1,Low-Activity Customers
20777,214,3,352.36,Low-Activity Customers
20778,121,2,30.96,Low-Activity Customers
20779,159,3,38.72,Low-Activity Customers
20780,435,3,91.77,Inactive Customers
20781,466,2,27.13,Inactive Customers
20782,473,1,56.96,Inactive Customers
20783,85,7,192.72,Low-Activity Customers
20784,99,5,257.03,Low-Activity Customers
20785,340,2,75.81,Inactive Customers
20786,37,8,182.61,Low-Activity Customers
20787,473,1,12.49,Inactive Customers
20788,473,1,13.97,Inactive Customers
20789,43,4,177.96,Low-Activity Customers
20790,473,1,15.36,Inactive Customers
20791,472,1,38.31,Inactive Customers
20792,204,2,61.71,Low-Activity Customers
20793,96,8,377.07,Low-Activity Customers
20794,473,1,14.37,Inactive Customers
20795,473,1,25.77,Inactive Customers
20796,473,1,11.97,Inactive Customers
20797,8,12,305.37,Low-Activity Customers
20798,473,1,14.96,Inactive Customers
20799,473,1,42.71,Inactive Customers
20800,256,3,234.48,Low-Activity Customers
20801,123,3,52.22,Low-Activity Customers
20802,473,1,11.77,Inactive Customers
20803,13,5,205.58,Low-Activity Customers
20804,473,1,18.99,Inactive Customers
20805,473,1,13.97,Inactive Customers
20806,473,1,30.99,Inactive Customers
20807,430,3,61.84,Inactive Customers
20808,437,2,83.5,Inactive Customers
20809,119,2,22.26,Low-Activity Customers
20810,466,1,14.99,Inactive Customers
20811,204,4,92.86,Low-Activity Customers
20812,473,1,43.7,Inactive Customers
20813,230,3,185.45,Low-Activity Customers
20814,460,3,71.49,Inactive Customers
20815,0,6,272.12,Low-Activity Customers
20816,470,1,17.7,Inactive Customers
20817,335,2,80.42,Inactive Customers
20818,288,2,74.28,Low-Activity Customers
20819,469,1,16.77,Inactive Customers
20820,473,1,33.31,Inactive Customers
20821,473,1,6.77,Inactive Customers
20822,207,6,260.08,Low-Activity Customers
20823,211,5,103.32,Low-Activity Customers
20824,109,10,471.5,Low-Activity Customers
20825,473,1,15.36,Inactive Customers
20826,473,1,68.43,Inactive Customers
20827,230,4,84.98,Low-Activity Customers
20828,414,2,31.32,Inactive Customers
20829,473,1,16.36,Inactive Customers
20830,473,1,23.95,Inactive Customers
20831,119,7,189.03,Low-Activity Customers
20832,14,5,219.57,Low-Activity Customers
20833,473,1,18.36,Inactive Customers
20834,100,6,156.41,Low-Activity Customers
20835,69,4,223.47,Low-Activity Customers
20836,283,2,31.95,Inactive Customers
20837,372,3,122.88,Inactive Customers
20838,473,1,14.37,Inactive Customers
20839,473,1,13.97,Inactive Customers
20840,295,2,133.14,Low-Activity Customers
20841,473,1,9.77,Inactive Customers
20842,473,1,31.67,Inactive Customers
20843,473,1,20.99,Inactive Customers
20844,466,2,39.35,Inactive Customers
20845,371,3,126.05,Inactive Customers
20846,473,1,9.99,Inactive Customers
20847,473,1,14.96,Inactive Customers
20848,437,4,61.44,Inactive Customers
20849,473,1,16.3,Inactive Customers
20850,203,3,119.81,Low-Activity Customers
20851,371,2,25.13,Inactive Customers
20852,211,4,186.38,Low-Activity Customers
20853,292,3,139.1,Low-Activity Customers
20854,34,5,73.7,Low-Activity Customers
20855,431,2,29.72,Inactive Customers
20856,8,4,79.49,Low-Activity Customers
20857,472,1,69.98,Inactive Customers
20858,70,5,110.22,Low-Activity Customers
20859,473,1,54.29,Inactive Customers
20860,473,1,30.32,Inactive Customers
20861,462,2,42.71,Inactive Customers
20862,473,1,17.7,Inactive Customers
20863,461,2,44.29,Inactive Customers
20864,472,1,59.85,Inactive Customers
20865,472,1,12.97,Inactive Customers
20866,472,1,9.77,Inactive Customers
20867,80,5,180.41,Low-Activity Customers
20868,29,4,120.72,Low-Activity Customers
20869,472,1,29.75,Inactive Customers
20870,472,1,32.32,Inactive Customers
20871,472,1,11.78,Inactive Customers
20872,308,6,174.24,Low-Activity Customers
20873,35,49,1437.25,Engaged Customers
20874,470,2,41.08,Inactive Customers
20875,472,1,45.26,Inactive Customers
20876,472,1,38.95,Inactive Customers
20877,472,1,13.97,Inactive Customers
20878,408,7,246.8,Inactive Customers
20879,472,1,13.97,Inactive Customers
20880,101,4,73.22,Low-Activity Customers
20881,472,1,14.96,Inactive Customers
20882,472,1,13.97,Inactive Customers
20883,452,2,28.74,Inactive Customers
20884,472,1,39.31,Inactive Customers
20885,472,1,25.74,Inactive Customers
20886,472,1,66.31,Inactive Customers
20887,472,1,44.32,Inactive Customers
20888,472,1,45.88,Inactive Customers
20889,472,1,42.57,Inactive Customers
20890,472,1,10.77,Inactive Customers
20891,472,1,29.99,Inactive Customers
20892,14,3,176.17,Low-Activity Customers
20893,472,1,5.78,Inactive Customers
20894,338,4,136.79,Inactive Customers
20895,472,1,13.77,Inactive Customers
20896,472,1,88.41,Inactive Customers
20897,472,1,14.99,Inactive Customers
20898,114,5,212.64,Low-Activity Customers
20899,472,1,43.7,Inactive Customers
20900,472,1,13.97,Inactive Customers
20901,472,1,13.97,Inactive Customers
20902,444,2,34.24,Inactive Customers
20903,472,1,5.98,Inactive Customers
20904,448,2,46.2,Inactive Customers
20905,472,1,11.77,Inactive Customers
20906,472,1,34.56,Inactive Customers
20907,382,5,221.51,Inactive Customers
20908,472,1,13.97,Inactive Customers
20909,472,1,121.29,Inactive Customers
20910,472,1,31.69,Inactive Customers
20911,472,1,40.11,Inactive Customers
20912,472,1,29.98,Inactive Customers
20913,472,1,38.13,Inactive Customers
20914,61,4,568.41,Engaged Customers
20915,247,2,169.2,Low-Activity Customers
20916,472,1,15.36,Inactive Customers
20917,74,49,3077.45,Engaged Customers
20918,357,2,29.73,Inactive Customers
20919,274,3,119.44,Low-Activity Customers
20920,78,4,316.34,Low-Activity Customers
20921,465,2,27.48,Inactive Customers
20922,38,10,203.38,Low-Activity Customers
20923,472,1,35.31,Inactive Customers
20924,443,2,41.1,Inactive Customers
20925,148,2,41.8,Low-Activity Customers
20926,172,2,156.78,Low-Activity Customers
20927,472,1,77.6,Inactive Customers
20928,29,6,84.23,Low-Activity Customers
20929,202,2,92.79,Low-Activity Customers
20930,472,1,53.36,Inactive Customers
20931,68,2,106.42,Low-Activity Customers
20932,270,2,40.35,Low-Activity Customers
20933,472,1,35.51,Inactive Customers
20934,411,2,172.27,Inactive Customers
20935,32,3,42.43,Low-Activity Customers
20936,472,1,15.36,Inactive Customers
20937,472,1,11.77,Inactive Customers
20938,472,1,70.05,Inactive Customers
20939,472,1,14.96,Inactive Customers
20940,472,1,12.99,Inactive Customers
20941,52,28,840.92,Engaged Customers
20942,106,5,145.66,Low-Activity Customers
20943,452,2,115.51,Inactive Customers
20944,108,15,1554.08,Engaged Customers
20945,195,3,167.76,Low-Activity Customers
20946,472,1,11.77,Inactive Customers
20947,472,1,21.74,Inactive Customers
20948,251,3,51.5,Low-Activity Customers
20949,341,2,74.63,Inactive Customers
