CustomerID,Recency,Frequency,Monetary
18740,464,1,9.58
18741,223,2,27.85
18742,354,2,38.9
18743,480,1,41.1
18744,1,4,284.77
18745,480,1,19.99
18746,88,2,46.7
18747,329,3,322.56
18748,480,1,28.74
18749,30,6,96.05
18750,480,1,20.76
18751,480,1,19.99
18752,258,2,117.17
18753,480,1,28.74
18754,386,2,35.71
18755,308,2,28.93
18756,468,2,38.77
18757,434,3,96.19
18758,480,1,26.67
18759,480,1,21.9
18760,480,1,19.95
18761,480,1,117.96
18762,480,1,28.93
18763,480,1,27.77
18764,39,17,675.44
18765,75,6,155.67
18766,267,2,27.26
18767,454,2,43.09
18768,480,1,76.84
18769,87,7,1546.03
18770,480,1,13.97
18771,380,2,58.24
18772,39,5,163.57
18773,480,1,26.98
18774,208,4,145.97
18775,480,1,27.77
18776,480,1,45.46
18777,11,12,751.72
18778,13,9,331.17
18779,423,5,100.84
18780,480,1,11.77
18781,480,1,15.96
18782,480,1,46.77
18783,480,1,6.79
18784,480,1,68.82
18785,480,1,14.37
18786,18,2,57.45
18787,47,10,414.51
18788,480,1,20.75
18789,480,1,84.26
18790,196,4,94.63
18791,479,1,102.23
18792,480,1,28.13
18793,88,5,204.64
18794,480,1,26.54
18795,14,6,223.33
18796,474,2,87.61
18797,480,1,24.54
18798,19,4,57.07
18799,334,2,88.42
18800,344,2,27.73
18801,370,3,41.9
18802,141,3,41.5
18803,480,1,14.37
18804,123,2,26.96
18805,201,6,236.46
18806,480,1,27.13
18807,466,1,44.33
18808,19,6,297.86
18809,123,3,75.19
18810,186,5,234.52
18811,480,1,59.47
18812,68,13,344.16
18813,353,2,42.91
18814,480,1,38.9
18815,35,2,62.57
18816,480,1,4.79
18817,434,2,31.32
18818,480,1,10.77
18819,472,1,14.37
18820,480,1,11.58
18821,409,2,20.15
18822,480,1,14.96
18823,102,5,152.12
18824,407,2,29.33
18825,117,2,25.86
18826,0,2,82.18
18827,480,1,15.96
18828,480,1,14.99
18829,480,1,27.73
18830,476,1,41.0
18831,247,3,51.91
18832,474,1,250.01
18833,480,1,136.98
18834,279,4,83.96
18835,480,1,24.98
18836,480,1,28.76
18837,392,4,118.04
18838,480,1,15.36
18839,478,1,40.9
18840,480,1,44.37
18841,479,1,38.06
18842,480,1,14.37
18843,416,2,37.31
18844,480,1,26.99
18845,480,1,66.26
18846,18,4,99.02
18847,480,1,1119.68
18848,480,1,38.53
18849,267,2,79.96
18850,332,2,61.95
18851,183,4,132.16
18852,480,1,20.17
18853,459,3,85.64
18854,480,1,13.97
18855,213,2,48.24
18856,480,1,5.78
18857,193,4,105.33
18858,358,2,66.91
18859,477,1,34.31
18860,480,1,12.49
18861,480,1,0.0
18862,480,1,9.97
18863,456,2,39.71
18864,480,1,15.9
18865,19,2,47.2
18866,91,8,468.99
18867,480,1,15.36
18868,75,24,353.59
18869,475,1,15.36
18870,475,1,60.47
18871,440,4,80.67
18872,480,1,14.99
18873,145,2,28.96
18874,463,2,69.85
18875,480,1,19.99
18876,480,1,29.48
18877,466,2,52.28
18878,450,2,49.3
18879,35,3,79.38
18880,360,2,39.94
18881,480,1,9.97
18882,4,8,114.67
18883,480,1,15.36
18884,224,3,48.34
18885,196,3,40.82
18886,480,1,79.15
18887,480,1,15.99
18888,7,8,244.81
18889,480,1,6.79
18890,469,1,45.28
18891,412,2,28.95
18892,480,1,31.52
18893,470,1,27.13
18894,25,7,237.22
18895,325,3,64.44
18896,184,3,53.24
18897,252,7,247.77
18898,480,1,62.11
18899,480,1,50.28
18900,128,3,36.34
18901,480,1,40.92
18902,480,1,13.97
18903,480,1,56.65
18904,396,3,115.6
18905,217,2,29.46
18906,454,3,34.91
18907,318,7,274.67
18908,480,1,31.92
18909,480,1,19.56
18910,455,2,19.55
18911,111,2,28.48
18912,0,9,277.5
18913,466,2,32.69
18914,480,1,10.77
18915,38,6,413.05
18916,480,1,14.96
18917,69,5,196.07
18918,61,5,307.04
18919,469,2,58.85
18920,372,2,25.74
18921,68,7,234.44
18922,480,1,19.99
18923,49,4,80.16
18924,463,2,52.54
18925,480,1,23.54
18926,480,1,27.98
18927,22,3,68.12
18928,40,7,147.25
18929,479,1,56.73
18930,370,3,55.49
18931,479,1,13.97
18932,238,3,81.25
18933,479,2,90.98
18934,479,1,14.37
18935,279,2,22.98
18936,442,2,82.74
18937,479,1,18.99
18938,479,1,44.53
18939,479,1,10.77
18940,478,1,35.94
18941,428,2,47.28
18942,479,1,20.74
18943,95,9,149.98
18944,50,27,492.05
18945,123,3,66.12
18946,50,2,24.26
18947,479,1,29.19
18948,479,1,35.31
18949,102,6,258.45
18950,311,2,33.76
18951,479,1,9.98
18952,9,3,69.45
18953,479,1,15.76
18954,23,6,148.0
18955,479,1,6.79
18956,479,1,59.95
18957,479,1,16.36
18958,80,4,65.43
18959,337,3,31.72
18960,479,1,21.37
18961,50,6,300.4
18962,479,1,51.88
18963,60,4,217.3
18964,479,1,14.37
18965,479,1,24.98
18966,27,4,97.17
18967,240,4,142.35
18968,479,1,57.77
18969,479,1,14.79
18970,479,1,25.74
18971,15,11,246.84
18972,479,1,35.51
18973,479,1,50.49
18974,479,2,40.11
18975,43,21,430.71
18976,479,1,41.1
18977,479,1,20.35
18978,479,1,44.71
18979,275,3,91.77
18980,469,2,63.85
18981,422,4,156.78
18982,30,3,38.5
18983,479,1,28.98
18984,223,11,492.06
18985,463,1,29.99
18986,479,1,14.96
18987,479,1,36.93
18988,479,1,13.99
18989,467,1,40.9
18990,85,9,231.61
18991,479,1,48.75
18992,467,2,46.08
18993,14,5,84.41
18994,80,6,112.79
18995,25,7,121.65
18996,479,1,11.77
18997,326,5,97.34
18998,13,6,204.1
18999,334,2,33.66
19000,479,1,6.77
19001,437,2,54.98
19002,479,1,89.49
19003,359,2,64.64
19004,31,4,138.59
19005,38,3,99.28
19006,479,1,12.77
19007,479,1,61.44
19008,478,1,34.72
19009,324,8,260.44
19010,263,3,59.73
19011,92,11,196.59
19012,479,1,19.99
19013,427,3,114.4
19014,479,2,27.13
19015,479,3,61.89
19016,325,3,74.62
19017,303,2,58.47
19018,24,2,82.05
19019,476,2,71.6
19020,242,5,374.28
19021,479,1,71.14
19022,373,2,21.73
19023,200,2,72.86
19024,479,1,13.97
19025,181,2,15.96
19026,479,1,18.36
19027,469,1,39.71
19028,479,1,13.97
19029,374,2,34.98
19030,479,1,111.11
19031,479,1,11.77
19032,457,2,31.76
19033,48,5,289.6
19034,448,2,21.14
19035,146,2,57.97
19036,43,14,479.43
19037,85,6,109.17
19038,229,4,579.3
19039,479,1,27.99
19040,257,3,84.41
19041,332,4,108.37
19042,479,1,10.77
19043,376,3,179.88
19044,77,4,112.14
19045,479,1,12.49
19046,34,5,90.52
19047,237,4,201.04
19048,375,2,25.73
19049,444,3,40.9
19050,194,2,242.33
19051,189,4,56.48
19052,235,5,146.73
19053,479,1,17.76
19054,95,3,50.09
19055,479,1,83.62
19056,8,16,533.64
19057,479,1,19.98
19058,241,6,567.25
19059,479,1,11.77
19060,25,34,796.75
19061,479,1,31.99
19062,479,1,9.98
19063,466,2,30.32
19064,56,5,157.39
19065,479,1,12.77
19066,49,9,655.87
19067,123,2,27.98
19068,462,2,70.68
19069,479,1,28.99
19070,479,1,82.96
19071,449,2,104.54
19072,479,1,14.96
19073,85,6,127.08
19074,479,1,14.37
19075,479,1,13.97
19076,479,1,11.77
19077,271,4,210.34
19078,376,2,27.94
19079,412,2,15.68
19080,459,3,449.41
19081,113,2,108.01
19082,479,1,132.88
19083,479,1,14.96
19084,191,2,44.41
19085,479,1,12.49
19086,479,1,14.96
19087,100,3,102.3
19088,124,2,25.34
19089,371,2,55.88
19090,479,1,31.92
19091,479,1,87.52
19092,479,1,26.73
19093,479,1,24.54
19094,479,1,15.36
19095,479,1,10.77
19096,78,10,220.16
19097,199,2,100.71
19098,479,1,14.96
19099,431,2,48.75
19100,479,1,14.96
19101,112,4,88.37
19102,479,1,11.77
19103,479,1,33.72
19104,479,1,8.77
19105,79,3,98.75
19106,479,1,12.49
19107,479,2,74.02
19108,477,1,66.42
19109,205,2,76.69
19110,479,1,14.96
19111,479,1,40.51
19112,353,7,204.31
19113,114,3,104.5
19114,310,2,207.73
19115,67,3,63.66
19116,479,1,11.77
19117,84,3,55.82
19118,479,1,12.49
19119,479,1,14.37
19120,292,2,53.31
19121,108,5,132.81
19122,479,1,57.07
19123,479,1,13.77
19124,50,5,296.32
19125,4,3,51.92
19126,9,12,249.49
19127,479,1,27.93
19128,231,4,52.0
19129,436,2,76.41
19130,479,1,29.92
19131,479,1,14.99
19132,344,3,194.21
19133,479,1,11.77
19134,102,4,75.57
19135,472,2,110.17
19136,25,4,135.92
19137,14,3,61.8
19138,465,2,36.51
19139,207,3,77.45
19140,104,8,274.88
19141,477,1,15.36
19142,40,2,88.23
19143,479,1,58.68
19144,479,1,25.74
19145,144,2,114.49
19146,479,1,0.0
19147,304,5,157.39
19148,298,4,148.48
19149,75,8,281.52
19150,479,1,6.79
19151,257,3,35.04
19152,479,1,6.49
19153,479,2,70.82
19154,192,2,9.48
19155,479,1,44.49
19156,199,9,417.09
19157,441,2,22.67
19158,82,7,610.76
19159,124,6,155.66
19160,31,5,144.92
19161,205,2,32.53
19162,479,1,29.13
19163,368,2,26.73
19164,447,2,59.86
19165,123,5,185.39
19166,479,1,11.77
19167,479,1,9.97
19168,478,1,14.96
19169,479,1,14.96
19170,9,3,83.02
19171,479,1,43.69
19172,479,1,58.48
19173,169,2,37.72
19174,479,1,17.9
19175,399,2,24.98
19176,479,1,11.77
19177,479,1,12.49
19178,479,1,15.76
19179,479,1,11.77
19180,450,2,40.7
19181,130,2,34.44
19182,479,1,12.49
19183,121,2,18.67
19184,185,3,80.5
19185,479,1,37.5
19186,479,1,29.16
19187,479,1,15.36
19188,245,3,88.1
19189,479,1,0.0
19190,479,1,18.99
19191,479,1,11.77
19192,478,1,17.9
19193,103,4,112.49
19194,429,3,52.45
19195,337,2,73.85
19196,433,5,149.04
19197,339,2,172.71
19198,224,2,123.19
19199,92,6,471.98
19200,478,1,11.77
19201,391,2,42.14
19202,32,7,450.31
19203,478,1,12.97
19204,478,1,14.37
19205,478,1,8.77
19206,302,3,54.7
19207,18,13,456.81
19208,33,8,356.24
19209,131,2,24.46
19210,348,5,219.65
19211,466,2,42.9
19212,478,1,20.74
19213,478,1,15.36
19214,414,2,25.96
19215,61,4,360.37
19216,478,1,13.97
19217,30,6,372.17
19218,198,2,34.74
19219,20,13,578.18
19220,478,1,56.96
19221,179,3,97.29
19222,478,1,14.96
19223,478,1,11.77
19224,477,1,15.36
19225,95,3,182.76
19226,59,7,592.81
19227,478,1,43.11
19228,252,3,71.67
19229,478,1,29.94
19230,478,1,28.34
19231,374,4,79.18
19232,478,1,70.23
19233,478,1,142.03
19234,371,6,306.15
19235,476,2,64.33
19236,478,1,25.77
19237,334,3,74.21
19238,200,3,156.81
19239,419,2,122.49
19240,478,1,17.99
19241,448,3,65.71
19242,0,8,358.95
19243,134,6,133.08
19244,478,1,25.73
19245,478,1,61.25
19246,478,1,30.72
19247,250,3,339.77
19248,478,1,103.59
19249,476,1,5.99
19250,478,1,14.96
19251,116,3,219.79
19252,478,1,13.97
19253,477,1,9.78
19254,467,2,130.51
19255,478,1,12.49
19256,419,4,112.77
19257,17,10,254.52
19258,9,3,281.59
19259,234,5,110.04
19260,367,6,135.97
19261,478,1,175.48
19262,478,1,50.27
19263,478,1,11.77
19264,52,2,27.98
19265,478,1,238.4
19266,478,1,14.96
19267,478,1,5.78
19268,251,2,26.96
19269,478,1,11.77
19270,478,1,25.96
19271,2,3,54.81
19272,478,1,54.67
19273,30,3,48.79
19274,371,4,290.94
19275,478,1,15.36
19276,386,3,52.06
19277,478,1,4.79
19278,478,1,30.72
19279,115,2,59.4
19280,478,2,36.31
19281,37,2,28.46
19282,466,1,29.98
19283,478,1,19.99
19284,478,1,27.34
19285,327,3,210.34
19286,113,2,56.52
19287,478,1,27.13
19288,478,1,9.98
19289,478,1,96.45
19290,478,1,30.72
19291,425,3,94.9
19292,478,1,22.54
19293,478,1,54.95
19294,478,1,9.77
19295,141,4,94.74
19296,61,14,256.69
19297,478,1,82.42
19298,165,13,765.19
19299,241,3,56.9
19300,407,6,128.44
19301,456,3,25.31
19302,61,2,60.46
19303,240,2,62.44
19304,25,13,327.72
19305,478,1,30.76
19306,115,2,39.84
19307,478,1,56.75
19308,224,4,122.88
19309,478,1,107.13
19310,478,1,28.47
19311,163,3,161.3
19312,478,1,20.0
19313,478,1,14.99
19314,478,1,0.0
19315,478,1,14.99
19316,337,2,130.31
19317,470,2,57.46
19318,292,4,193.21
19319,364,2,25.56
19320,5,9,411.55
19321,478,1,22.74
19322,476,1,38.77
19323,207,5,99.2
19324,170,3,166.65
19325,478,1,17.36
19326,478,1,26.54
19327,478,1,14.96
19328,478,1,25.99
19329,0,16,394.97
19330,478,1,22.75
19331,478,1,47.53
19332,478,1,22.77
19333,436,2,62.74
19334,478,1,9.77
19335,175,5,139.43
19336,423,2,94.92
19337,478,1,14.79
19338,297,3,118.92
19339,445,56,6552.7
19340,478,1,49.76
19341,475,1,17.9
19342,478,1,19.99
19343,148,5,126.94
19344,475,3,86.82
19345,167,12,208.09
19346,212,4,66.82
19347,37,5,315.64
19348,366,2,35.74
19349,478,1,13.97
19350,478,1,45.09
19351,399,2,30.11
19352,3,7,400.0
19353,264,4,59.76
19354,478,1,45.88
19355,478,1,9.97
19356,478,1,12.49
19357,326,3,266.88
19358,197,4,314.86
19359,78,9,195.09
19360,478,1,22.55
19361,478,1,14.96
19362,478,1,16.36
19363,478,1,10.77
19364,478,1,12.97
19365,276,3,82.79
19366,478,1,19.77
19367,233,4,121.25
19368,44,2,23.26
19369,27,14,493.45
19370,478,2,28.74
19371,478,1,11.77
19372,115,8,163.14
19373,478,1,11.77
19374,134,2,155.4
19375,478,1,28.97
19376,478,1,14.37
19377,288,5,253.51
19378,478,1,28.34
19379,437,2,87.2
19380,477,1,46.37
19381,478,1,55.71
19382,415,4,77.89
19383,472,2,28.96
19384,478,1,0.0
19385,478,1,11.77
19386,476,1,54.97
19387,94,3,67.15
19388,478,1,72.63
19389,478,1,23.99
19390,478,1,13.97
19391,26,11,708.64
19392,15,5,127.27
19393,478,1,36.5
19394,478,1,18.99
19395,51,12,787.06
19396,478,1,14.99
19397,478,1,40.46
19398,44,2,28.76
19399,478,1,30.72
19400,23,5,55.21
19401,73,15,687.11
19402,478,1,15.36
19403,176,3,58.73
19404,399,6,107.94
19405,51,5,105.78
19406,430,2,27.78
19407,103,3,77.35
19408,15,7,237.92
19409,478,1,15.36
19410,478,1,10.99
19411,69,2,30.98
19412,478,1,15.36
19413,474,2,40.74
19414,478,1,31.51
19415,19,5,312.32
19416,478,1,12.99
19417,478,1,9.97
19418,478,1,30.32
19419,116,2,87.16
19420,23,2,39.45
19421,478,1,11.77
19422,478,1,17.99
19423,478,1,4.79
19424,117,4,266.96
19425,289,3,159.74
19426,365,4,72.4
19427,478,1,14.79
19428,478,1,14.99
19429,473,2,121.87
19430,229,4,106.87
19431,478,1,10.77
19432,106,8,263.72
19433,475,1,25.54
19434,233,2,49.83
19435,323,2,84.84
19436,478,1,47.95
19437,476,1,70.77
19438,23,10,395.99
19439,184,7,473.07
19440,471,1,13.97
19441,166,15,905.5
19442,73,7,100.96
19443,463,2,38.07
19444,478,1,29.99
19445,398,2,25.74
19446,478,1,12.49
19447,478,1,71.02
19448,23,12,607.8
19449,478,1,29.99
19450,478,1,9.77
19451,478,1,17.99
19452,478,1,19.95
19453,478,1,9.99
19454,478,1,42.48
19455,478,1,11.77
19456,478,1,35.71
19457,478,1,38.35
19458,478,1,21.99
19459,478,1,13.77
19460,126,5,75.88
19461,83,2,24.48
19462,353,3,277.28
19463,316,4,157.54
19464,463,2,103.74
19465,275,4,141.73
19466,1,2,42.97
19467,475,3,242.94
19468,465,1,14.79
19469,19,2,23.86
19470,478,1,13.97
19471,469,2,66.87
19472,378,8,319.9
19473,477,1,35.99
19474,478,1,16.99
19475,441,2,59.62
19476,477,1,14.96
19477,477,1,35.99
19478,477,1,9.77
19479,116,5,202.86
19480,477,1,28.93
19481,477,1,10.77
19482,437,2,57.47
19483,477,1,14.99
19484,477,1,68.29
19485,89,3,142.17
19486,375,4,69.85
19487,25,2,32.25
19488,24,5,94.31
19489,470,2,29.96
19490,477,1,12.49
19491,443,2,51.33
19492,477,1,69.75
19493,280,4,76.92
19494,476,1,16.36
19495,315,3,182.42
19496,477,1,12.77
19497,477,1,10.77
19498,251,2,25.26
19499,477,1,44.08
19500,14,16,461.31
19501,477,1,15.96
19502,477,1,12.57
19503,477,1,113.45
19504,477,1,18.76
19505,16,9,171.27
19506,179,3,81.69
19507,429,3,62.64
19508,475,2,73.95
19509,477,1,12.49
19510,138,3,49.3
19511,79,10,857.57
19512,477,1,94.2
19513,436,2,67.72
19514,147,4,161.56
19515,477,1,38.5
19516,471,1,67.23
19517,477,1,14.96
19518,235,2,140.36
19519,477,1,54.74
19520,465,2,60.25
19521,397,2,66.03
19522,369,2,24.74
19523,207,2,34.45
19524,122,3,92.55
19525,477,1,14.96
19526,477,1,41.82
19527,446,2,30.72
19528,247,3,41.94
19529,477,1,63.24
19530,477,1,7.98
19531,155,3,47.0
19532,477,1,15.96
19533,477,1,15.76
19534,477,1,11.77
19535,247,3,97.81
19536,477,1,14.99
19537,477,1,20.97
19538,477,1,32.72
19539,477,1,9.98
19540,467,2,52.47
19541,477,1,15.36
19542,177,2,118.43
19543,32,20,316.62
19544,38,4,169.94
19545,103,4,73.71
19546,477,1,11.77
19547,477,1,12.49
19548,477,1,14.96
19549,463,1,19.96
19550,477,1,17.9
19551,280,2,75.48
19552,466,2,33.8
19553,477,1,14.37
19554,421,3,46.32
19555,477,1,15.36
19556,477,1,11.77
19557,422,4,131.73
19558,477,1,5.99
19559,226,5,63.71
19560,476,1,12.49
19561,19,11,350.25
19562,477,1,19.77
19563,203,3,48.45
19564,477,1,7.98
19565,112,2,25.95
19566,476,1,4.79
19567,477,1,52.44
19568,301,2,36.71
19569,292,3,50.11
19570,455,2,56.46
19571,469,2,67.79
19572,338,5,87.64
19573,124,14,1170.47
19574,477,1,11.77
19575,477,1,17.75
19576,226,3,108.81
19577,175,2,28.95
19578,477,1,10.77
19579,477,1,15.99
19580,477,1,10.77
19581,477,1,26.73
19582,477,1,15.36
19583,159,3,76.82
19584,318,2,86.45
19585,477,1,25.74
19586,439,2,29.13
19587,275,5,139.66
19588,477,1,16.36
19589,477,1,64.47
19590,20,2,59.75
19591,477,1,10.97
19592,477,1,14.37
19593,476,1,27.97
19594,398,3,92.36
19595,34,4,118.03
19596,467,2,66.3
19597,12,109,2357.57
19598,477,1,26.46
19599,477,1,69.05
19600,477,1,14.99
19601,477,1,15.36
19602,477,1,10.97
19603,477,1,22.3
19604,233,2,39.79
19605,477,1,24.99
19606,44,5,58.48
19607,372,2,36.52
19608,131,5,282.28
19609,464,2,156.08
19610,477,1,43.98
19611,477,1,13.77
19612,477,1,12.49
19613,1,8,336.25
19614,353,2,65.45
19615,343,2,30.13
19616,477,1,27.67
19617,436,2,43.5
19618,477,1,13.77
19619,477,2,29.33
19620,477,1,14.96
19621,94,6,250.59
19622,477,1,11.99
19623,477,1,61.46
19624,428,2,108.5
19625,477,1,12.49
19626,477,1,15.36
19627,6,17,426.27
19628,399,2,43.08
19629,355,6,255.48
19630,123,5,241.06
19631,477,1,11.77
19632,477,1,40.25
19633,477,1,67.51
19634,476,2,65.89
19635,477,1,11.77
19636,477,1,11.77
19637,477,1,14.37
19638,80,6,341.66
19639,477,2,43.3
19640,477,1,23.99
19641,477,1,10.77
19642,436,2,29.33
19643,220,3,90.61
19644,184,5,119.9
19645,27,7,202.48
19646,477,1,24.13
19647,477,1,29.58
19648,1,5,159.94
19649,43,3,50.34
19650,476,2,72.86
19651,477,1,28.14
19652,59,3,56.95
19653,477,1,12.0
19654,369,2,34.95
19655,464,1,41.69
19656,477,1,41.31
19657,393,2,112.14
19658,3,11,273.5
19659,477,1,16.36
19660,441,4,238.88
19661,234,2,51.44
19662,88,9,664.11
19663,474,1,19.77
19664,477,1,14.37
19665,440,2,85.39
19666,436,2,29.19
19667,8,15,943.73
19668,477,1,15.96
19669,46,10,120.14
19670,476,1,49.37
19671,466,1,14.37
19672,477,1,12.97
19673,169,6,265.61
19674,355,2,43.37
19675,477,1,18.99
19676,477,1,11.77
19677,477,1,16.36
19678,477,1,12.49
19679,375,2,16.56
19680,473,1,13.97
19681,477,1,10.77
19682,477,1,14.37
19683,477,1,14.79
19684,477,1,22.77
19685,477,1,38.29
19686,477,1,16.36
19687,283,3,144.54
19688,477,1,14.99
19689,477,1,23.74
19690,32,3,329.29
19691,477,1,17.9
19692,387,3,43.49
19693,476,1,67.24
19694,477,1,114.92
19695,477,1,24.99
19696,465,1,8.79
19697,456,2,64.47
19698,477,1,28.76
19699,28,9,399.53
19700,210,3,56.75
19701,92,7,683.18
19702,477,1,16.36
19703,473,2,28.54
19704,477,1,19.99
19705,473,2,53.91
19706,477,1,13.97
19707,477,1,11.77
19708,75,9,430.83
19709,477,1,14.96
19710,271,2,35.95
19711,477,1,8.77
19712,477,1,28.93
19713,477,1,23.54
19714,133,3,97.48
19715,178,3,54.25
19716,92,7,286.42
19717,158,4,57.24
19718,477,1,27.73
19719,52,7,98.9
19720,197,2,45.94
19721,469,1,10.99
19722,372,4,111.53
19723,47,4,50.71
19724,477,1,14.37
19725,477,1,12.97
19726,86,2,29.64
19727,477,1,13.97
19728,477,1,20.16
19729,477,1,9.98
19730,477,1,31.0
19731,477,1,34.73
19732,24,4,170.86
19733,477,1,39.71
19734,342,3,49.48
19735,216,2,157.69
19736,472,1,36.96
19737,23,7,416.09
19738,312,2,36.93
19739,477,1,29.33
19740,30,5,241.51
19741,370,3,44.89
19742,130,3,30.35
19743,422,2,181.19
19744,477,1,55.66
19745,445,2,92.56
19746,476,1,138.4
19747,370,2,136.07
19748,477,1,21.54
19749,465,1,38.74
19750,475,1,27.77
19751,336,3,90.03
19752,169,3,45.34
19753,27,5,287.5
19754,51,7,295.66
19755,477,1,33.76
19756,116,8,138.09
19757,475,1,14.37
19758,477,1,29.98
19759,384,2,224.64
19760,452,2,56.25
19761,477,1,35.32
19762,269,4,76.01
19763,453,2,41.92
19764,477,1,16.3
19765,323,3,153.01
19766,477,1,12.49
19767,472,1,21.75
19768,476,1,36.5
19769,477,1,19.77
19770,1,12,309.65
19771,476,1,20.9
19772,139,5,383.28
19773,475,1,11.77
19774,443,3,199.21
19775,370,2,37.91
19776,27,2,28.95
19777,476,1,14.99
19778,33,2,45.73
19779,341,2,93.76
19780,106,3,327.19
19781,47,3,81.38
19782,476,1,13.97
19783,136,2,130.14
19784,476,1,45.28
19785,476,1,12.77
19786,476,1,5.78
19787,476,1,19.98
19788,371,2,67.82
19789,476,1,14.96
19790,476,1,47.97
19791,120,8,794.86
19792,476,1,75.09
19793,476,1,8.77
19794,280,2,27.95
19795,221,3,72.61
19796,476,1,23.96
19797,476,1,77.13
19798,339,2,42.46
19799,264,3,56.29
19800,107,4,88.14
19801,476,1,72.87
19802,44,14,1227.52
19803,309,2,24.54
19804,476,1,106.28
19805,224,9,320.82
19806,473,1,24.97
19807,441,2,39.5
19808,28,9,1199.86
19809,476,1,23.54
19810,272,3,46.24
19811,476,1,243.25
19812,358,2,29.92
19813,47,6,91.6
19814,476,1,11.77
19815,198,6,273.95
19816,73,3,113.29
19817,476,1,34.14
19818,476,1,42.31
19819,427,3,51.02
19820,136,6,410.59
19821,18,4,231.65
19822,476,1,25.54
19823,2,3,82.02
19824,0,5,137.77
19825,476,1,11.97
19826,200,2,140.2
19827,439,2,192.97
19828,124,4,118.93
19829,334,2,21.54
19830,313,12,346.83
19831,476,1,47.98
19832,461,3,61.39
19833,459,2,37.51
19834,88,13,251.51
19835,476,1,9.97
19836,476,1,13.97
19837,476,1,11.77
19838,102,5,231.14
19839,476,1,11.77
19840,6,5,92.01
19841,476,1,25.73
19842,445,4,43.48
19843,307,6,165.76
19844,476,1,21.68
19845,308,4,258.58
19846,476,1,0.0
19847,476,1,28.97
19848,476,1,14.96
19849,475,2,27.94
19850,98,3,57.83
19851,449,3,63.88
19852,286,2,35.98
19853,475,2,34.6
19854,476,1,21.99
19855,476,1,19.99
19856,476,1,17.3
19857,476,1,25.74
19858,48,6,281.56
19859,476,1,50.47
19860,123,4,63.19
19861,0,13,245.24
19862,476,1,15.36
19863,462,2,58.53
19864,439,2,55.07
19865,456,3,96.97
19866,270,2,33.23
19867,346,4,164.25
19868,344,3,51.71
19869,476,1,11.77
19870,476,1,100.04
19871,102,3,109.79
19872,476,1,14.37
19873,449,2,26.73
19874,86,2,138.62
19875,15,2,64.15
19876,301,3,99.58
19877,476,1,41.82
19878,465,2,27.94
19879,476,2,41.72
19880,476,1,29.75
19881,473,2,30.72
19882,473,1,21.75
19883,154,5,205.7
19884,192,2,51.77
19885,231,3,122.67
19886,463,1,39.37
19887,476,1,14.99
19888,230,4,130.02
19889,3,7,157.08
19890,476,1,9.77
19891,196,2,45.3
19892,8,5,165.35
19893,476,1,29.92
19894,237,4,139.08
19895,200,5,282.6
19896,95,5,139.29
19897,61,5,173.85
19898,476,1,20.99
19899,476,1,11.77
19900,476,1,38.31
19901,475,1,57.9
19902,476,1,14.96
19903,327,6,283.66
19904,46,4,65.67
19905,476,1,57.46
19906,67,17,433.56
19907,476,1,28.99
19908,265,3,99.18
19909,29,14,564.28
19910,476,1,11.77
19911,473,1,20.99
19912,315,9,399.65
19913,223,6,193.27
19914,83,5,173.92
19915,476,1,14.99
19916,476,1,14.99
19917,476,1,12.49
19918,389,3,167.82
19919,476,1,25.58
19920,476,1,46.37
19921,174,5,103.56
19922,476,1,34.27
19923,63,11,427.69
19924,476,1,14.96
19925,337,4,160.82
19926,72,2,63.44
19927,236,3,118.76
19928,476,1,9.98
19929,476,1,42.77
19930,362,3,53.66
19931,476,1,57.86
19932,476,1,13.97
19933,476,1,26.14
19934,476,1,41.49
19935,476,1,22.99
19936,345,2,28.45
19937,476,1,16.37
19938,476,1,21.76
19939,337,4,94.94
19940,455,2,88.21
19941,476,1,31.92
19942,476,1,15.96
19943,337,2,100.8
19944,476,1,14.96
19945,207,6,364.75
19946,476,1,399.63
19947,98,19,539.11
19948,119,4,69.3
19949,476,1,27.94
19950,476,1,56.1
19951,476,1,46.29
19952,57,6,77.5
19953,476,1,14.37
19954,476,1,43.89
19955,97,5,280.74
19956,273,2,47.48
19957,476,1,9.99
19958,233,8,356.4
19959,470,2,98.53
19960,476,1,9.77
19961,29,6,110.9
19962,476,1,13.97
19963,131,2,27.46
19964,267,2,73.01
19965,476,1,9.99
19966,476,1,14.37
19967,102,5,182.51
19968,161,2,25.46
19969,476,1,11.77
19970,476,2,24.14
19971,476,1,12.77
19972,211,3,78.95
19973,142,8,343.33
19974,371,2,84.59
19975,14,2,26.54
19976,265,2,133.77
19977,38,4,63.51
19978,476,1,10.77
19979,449,4,129.51
19980,379,3,131.24
19981,476,1,11.77
19982,476,1,15.36
19983,106,4,120.9
19984,476,1,33.92
19985,32,7,218.14
19986,113,5,128.93
19987,476,1,13.97
19988,476,1,29.33
19989,476,1,24.56
19990,476,1,14.96
19991,476,1,71.25
19992,124,4,113.15
19993,111,5,199.82
19994,476,1,14.37
19995,306,2,36.89
19996,31,6,130.8
19997,223,3,35.45
19998,371,2,134.5
19999,32,4,189.88
20000,476,1,25.74
20001,476,1,12.49
20002,457,2,81.09
20003,476,1,37.33
20004,476,1,8.77
20005,476,1,15.36
20006,126,5,154.13
20007,476,1,5.78
20008,476,1,19.99
20009,476,1,55.49
